Timestamp,Steps,PAM Score,predicted_label
2025-06-05 15:34:00,0,0.0,1
2025-06-05 15:41:00,0,0.0,1
2025-06-05 15:42:00,0,0.0625,1
2025-06-05 15:43:00,1,0.0625,1
2025-06-05 15:44:00,3,0.0625,1
2025-06-05 15:45:00,0,0.125,1
2025-06-05 15:46:00,0,0.0,1
2025-06-05 15:47:00,0,0.0,1
2025-06-05 15:48:00,0,0.9375,1
2025-06-05 15:49:00,0,0.0625,1
2025-06-05 15:50:00,0,0.0,1
2025-06-05 15:51:00,0,0.0,1
2025-06-05 15:52:00,0,0.0,1
2025-06-05 15:53:00,0,0.0,1
2025-06-05 15:54:00,0,0.0,1
2025-06-05 15:55:00,0,0.0,1
2025-06-05 15:56:00,0,0.0625,1
2025-06-05 15:57:00,0,0.0625,1
2025-06-05 15:58:00,0,0.0,1
2025-06-05 15:59:00,0,0.0,1
2025-06-05 16:00:00,0,0.0,1
2025-06-05 16:01:00,0,0.0,1
2025-06-05 16:02:00,0,0.1875,1
2025-06-05 16:03:00,0,0.0,1
2025-06-05 16:04:00,0,0.0625,1
2025-06-05 16:05:00,0,0.0625,1
2025-06-05 16:06:00,0,0.0,1
2025-06-05 16:07:00,0,0.5625,1
2025-06-05 16:08:00,0,0.4375,1
2025-06-05 16:09:00,0,0.0,1
2025-06-05 16:10:00,0,0.0,1
2025-06-05 16:11:00,0,0.0625,1
2025-06-05 16:12:00,0,0.0625,1
2025-06-05 16:13:00,0,0.0,1
2025-06-05 16:14:00,0,0.0,1
2025-06-05 16:15:00,0,0.0,1
2025-06-05 17:00:00,0,0.0625,1
2025-06-05 17:01:00,4,0.625,1
2025-06-05 17:02:00,46,2.625,0
2025-06-05 17:03:00,79,3.4375,2
2025-06-05 17:04:00,98,5.75,2
2025-06-05 17:05:00,106,7.125,2
2025-06-05 17:06:00,96,4.5625,2
2025-06-05 17:07:00,31,2.0625,0
2025-06-05 17:08:00,0,0.0,1
2025-06-05 17:09:00,0,0.0,1
2025-06-05 17:10:00,0,0.0,1
2025-06-05 17:11:00,0,0.0,1
2025-06-05 17:12:00,59,3.0625,2
2025-06-05 17:13:00,68,4.3125,2
2025-06-05 17:14:00,105,6.0625,2
2025-06-05 17:15:00,95,6.1875,2
2025-06-05 17:16:00,71,3.75,2
2025-06-05 17:17:00,96,7.8125,2
2025-06-05 17:18:00,82,6.1875,2
2025-06-05 17:19:00,0,0.125,1
2025-06-05 17:20:00,0,0.0625,1
2025-06-05 17:21:00,0,0.0,1
2025-06-05 17:22:00,0,0.0,1
2025-06-05 17:23:00,1,0.1875,1
2025-06-05 17:24:00,0,0.1875,1
2025-06-05 17:25:00,0,0.125,1
2025-06-05 17:26:00,0,0.0,1
2025-06-05 17:27:00,0,0.0625,1
2025-06-05 17:28:00,0,0.0,1
2025-06-05 17:29:00,0,0.4375,1
2025-06-05 17:30:00,0,0.0,1
2025-06-05 17:31:00,0,0.0,1
2025-06-05 17:32:00,0,0.0625,1
2025-06-05 17:33:00,0,0.0,1
2025-06-05 17:34:00,0,0.0625,1
2025-06-05 17:35:00,0,0.0,1
2025-06-05 17:36:00,0,0.0625,1
2025-06-05 17:37:00,54,2.375,0
2025-06-05 17:38:00,99,4.9375,2
2025-06-05 17:39:00,90,4.4375,2
2025-06-05 17:40:00,8,0.75,1
2025-06-05 17:41:00,7,0.6875,1
2025-06-05 17:42:00,0,0.3125,1
2025-06-05 17:43:00,0,0.375,1
2025-06-05 17:44:00,21,0.9375,0
2025-06-05 17:45:00,17,0.875,1
2025-06-05 17:46:00,1,0.375,1
2025-06-05 17:47:00,1,0.375,1
2025-06-05 17:48:00,0,0.375,1
2025-06-05 17:49:00,0,0.1875,1
2025-06-05 17:50:00,0,0.375,1
2025-06-05 17:51:00,0,0.125,1
2025-06-05 17:52:00,0,0.125,1
2025-06-05 17:53:00,0,0.25,1
2025-06-05 17:54:00,0,0.25,1
2025-06-05 17:55:00,0,0.25,1
2025-06-05 17:56:00,0,0.3125,1
2025-06-05 17:57:00,23,1.0,0
2025-06-05 17:58:00,16,1.6875,0
2025-06-05 17:59:00,60,2.1875,0
2025-06-05 18:00:00,49,2.0,0
2025-06-05 18:01:00,18,1.6875,0
2025-06-05 18:02:00,17,1.125,0
2025-06-05 18:03:00,21,1.375,0
2025-06-05 18:04:00,2,0.4375,1
2025-06-05 18:05:00,24,1.5625,0
2025-06-05 18:06:00,0,0.0,1
2025-06-05 18:07:00,0,0.0,1
2025-06-05 18:08:00,0,0.0,1
2025-06-05 18:09:00,0,0.0,1
2025-06-06 10:05:00,0,0.0,1
2025-06-06 10:06:00,15,1.5,0
2025-06-06 10:07:00,12,1.375,0
2025-06-06 10:08:00,14,1.375,0
2025-06-06 10:09:00,1,0.3125,1
2025-06-06 10:10:00,10,0.75,1
2025-06-06 10:11:00,2,0.4375,1
2025-06-06 10:12:00,0,0.25,1
2025-06-06 10:13:00,0,0.25,1
2025-06-06 10:14:00,0,0.1875,1
2025-06-06 10:15:00,0,0.3125,1
2025-06-06 10:16:00,0,0.125,1
2025-06-06 10:17:00,1,0.25,1
2025-06-06 10:18:00,0,0.1875,1
2025-06-06 10:19:00,0,0.3125,1
2025-06-06 10:20:00,9,0.625,1
2025-06-06 10:21:00,10,0.875,1
2025-06-06 10:22:00,1,0.4375,1
2025-06-06 10:23:00,1,0.1875,1
2025-06-06 10:24:00,6,1.0625,1
2025-06-06 10:25:00,12,1.625,0
2025-06-06 10:26:00,5,2.1875,0
2025-06-06 10:27:00,4,2.4375,0
2025-06-06 10:28:00,28,2.75,0
2025-06-06 10:29:00,0,0.1875,1
2025-06-06 10:30:00,0,0.0625,1
2025-06-06 10:31:00,0,0.1875,1
2025-06-06 10:32:00,2,0.4375,1
2025-06-06 10:33:00,14,1.25,0
2025-06-06 10:34:00,0,0.3125,1
2025-06-06 10:35:00,0,0.5,1
2025-06-06 10:36:00,0,0.375,1
2025-06-06 10:37:00,0,0.125,1
2025-06-06 10:38:00,0,0.375,1
2025-06-06 10:39:00,37,2.125,0
2025-06-06 10:40:00,77,5.375,2
2025-06-06 10:41:00,53,3.625,2
2025-06-06 10:42:00,2,1.125,1
2025-06-06 10:43:00,25,1.625,0
2025-06-06 10:44:00,3,0.5,1
2025-06-06 10:45:00,0,0.0,1
2025-06-06 10:46:00,0,0.0,1
2025-06-06 10:47:00,0,0.0,1
2025-06-06 10:48:00,0,0.0,1
2025-06-06 10:49:00,0,0.0,1
2025-06-06 10:50:00,0,0.0625,1
2025-06-06 10:51:00,1,0.25,1
2025-06-06 10:52:00,4,0.375,1
2025-06-06 10:53:00,0,0.0,1
2025-06-06 10:54:00,0,0.0,1
2025-06-06 10:55:00,0,0.0,1
2025-06-06 10:56:00,0,0.0625,1
2025-06-06 10:57:00,0,0.0625,1
2025-06-06 10:58:00,0,0.4375,1
2025-06-06 10:59:00,0,0.125,1
2025-06-06 11:00:00,0,0.0,1
2025-06-06 11:01:00,0,0.0,1
2025-06-06 11:02:00,0,0.0,1
2025-06-06 11:03:00,0,0.0625,1
2025-06-06 11:04:00,0,0.0,1
2025-06-06 11:05:00,0,0.0,1
2025-06-06 11:06:00,0,0.0,1
2025-06-06 11:07:00,0,0.0,1
2025-06-06 11:08:00,0,0.125,1
2025-06-06 11:09:00,0,0.0625,1
2025-06-06 11:10:00,11,0.75,1
2025-06-06 11:11:00,70,3.1875,2
2025-06-06 11:12:00,102,4.375,2
2025-06-06 11:13:00,68,3.25,2
2025-06-06 11:14:00,72,3.5625,2
2025-06-06 11:15:00,0,0.0625,1
2025-06-06 11:16:00,0,0.0,1
2025-06-06 11:17:00,1,0.4375,1
2025-06-06 11:18:00,0,0.25,1
2025-06-06 11:19:00,2,0.3125,1
2025-06-06 11:20:00,60,3.1875,2
2025-06-06 11:21:00,63,3.125,2
2025-06-06 11:22:00,101,4.75,2
2025-06-06 11:23:00,103,4.625,2
2025-06-06 11:24:00,80,3.875,2
2025-06-06 11:25:00,22,1.875,0
2025-06-06 11:26:00,4,0.5,1
2025-06-06 11:27:00,0,0.0,1
2025-06-06 11:28:00,0,0.0,1
2025-06-06 11:29:00,3,0.0625,1
2025-06-06 11:30:00,10,1.375,0
2025-06-06 11:31:00,0,0.0,1
2025-06-06 11:32:00,0,0.0,1
2025-06-06 11:33:00,0,0.0,1
2025-06-06 11:34:00,0,0.0,1
2025-06-06 11:35:00,0,0.0,1
2025-06-06 11:36:00,0,0.0,1
2025-06-06 11:37:00,0,0.0,1
2025-06-06 11:38:00,0,0.0,1
2025-06-06 11:39:00,0,0.0,1
2025-06-06 11:40:00,0,0.0625,1
2025-06-06 11:41:00,0,0.0,1
2025-06-06 11:42:00,0,0.0,1
2025-06-06 11:43:00,0,0.0,1
2025-06-06 11:44:00,0,0.0,1
2025-06-06 11:45:00,0,0.0,1
2025-06-06 11:46:00,0,0.0625,1
2025-06-06 11:47:00,32,5.5,2
2025-06-06 11:48:00,0,0.125,1
2025-06-06 11:49:00,0,0.0,1
2025-06-06 11:50:00,12,0.625,1
2025-06-06 11:51:00,4,1.75,0
2025-06-06 11:52:00,19,2.0625,0
2025-06-06 11:53:00,12,1.875,0
2025-06-06 11:54:00,11,1.5625,0
2025-06-06 11:55:00,15,1.875,0
2025-06-06 11:56:00,0,0.0,1
2025-06-06 11:57:00,0,0.0,1
2025-06-06 11:58:00,3,0.3125,1
2025-06-06 11:59:00,0,0.25,1
2025-06-06 12:00:00,0,0.0,1
2025-06-06 12:01:00,0,0.0,1
2025-06-06 12:02:00,0,0.0,1
2025-06-06 12:03:00,0,0.0,1
2025-06-06 12:04:00,0,0.0,1
2025-06-06 12:05:00,0,0.0,1
2025-06-06 12:06:00,0,0.0,1
2025-06-06 12:07:00,0,0.0,1
2025-06-06 12:24:00,0,0.0,1
2025-06-06 12:25:00,0,0.0,1
2025-06-06 12:26:00,0,0.0,1
2025-06-06 12:27:00,0,0.0625,1
2025-06-06 12:28:00,0,0.125,1
2025-06-06 12:29:00,0,0.0,1
2025-06-06 12:35:00,0,0.0,1
2025-06-06 12:36:00,18,1.125,0
2025-06-06 12:37:00,4,0.6875,1
2025-06-06 12:38:00,13,1.1875,0
2025-06-06 12:39:00,0,0.125,1
2025-06-06 12:40:00,7,0.9375,1
2025-06-06 12:41:00,16,2.5,0
2025-06-06 12:42:00,6,1.125,1
2025-06-06 12:43:00,9,1.0,1
2025-06-06 12:44:00,10,2.125,0
2025-06-06 12:45:00,8,0.5625,1
2025-06-06 12:46:00,0,0.5625,1
2025-06-06 12:47:00,0,0.375,1
2025-06-06 12:48:00,0,0.0625,1
2025-06-06 12:49:00,2,0.125,1
2025-06-06 12:50:00,0,0.125,1
2025-06-06 12:51:00,0,0.125,1
2025-06-06 12:52:00,0,0.125,1
2025-06-06 12:53:00,0,0.1875,1
2025-06-06 12:54:00,1,0.1875,1
2025-06-06 12:55:00,0,0.5,1
2025-06-06 12:56:00,2,0.3125,1
2025-06-06 12:57:00,8,0.4375,1
2025-06-06 12:58:00,1,0.125,1
2025-06-06 12:59:00,1,0.0625,1
2025-06-06 13:00:00,1,0.125,1
2025-06-06 13:01:00,14,0.9375,1
2025-06-06 13:02:00,36,1.5,0
2025-06-06 13:03:00,13,1.3125,0
2025-06-06 13:04:00,11,1.5,0
2025-06-06 13:05:00,0,0.375,1
2025-06-06 13:06:00,0,0.375,1
2025-06-06 13:07:00,0,0.3125,1
2025-06-06 13:08:00,8,0.8125,1
2025-06-06 13:09:00,0,0.4375,1
2025-06-06 13:10:00,0,0.125,1
2025-06-06 13:11:00,0,0.125,1
2025-06-06 13:12:00,0,0.25,1
2025-06-06 13:13:00,0,0.1875,1
2025-06-06 13:14:00,0,0.3125,1
2025-06-06 13:15:00,0,0.25,1
2025-06-06 13:16:00,0,0.0625,1
2025-06-06 13:17:00,1,0.375,1
2025-06-06 13:18:00,0,0.25,1
2025-06-06 13:19:00,0,0.3125,1
2025-06-06 13:20:00,0,0.125,1
2025-06-06 13:21:00,0,0.375,1
2025-06-06 13:22:00,0,0.3125,1
2025-06-06 13:23:00,0,0.25,1
2025-06-06 13:24:00,4,0.9375,1
2025-06-06 13:25:00,2,0.6875,1
2025-06-06 13:26:00,0,0.375,1
2025-06-06 13:27:00,2,0.25,1
2025-06-06 13:28:00,1,0.4375,1
2025-06-06 13:29:00,0,0.3125,1
2025-06-06 13:30:00,0,0.25,1
2025-06-06 13:31:00,1,0.1875,1
2025-06-06 13:32:00,0,0.8125,1
2025-06-06 13:33:00,0,0.3125,1
2025-06-06 13:34:00,0,0.3125,1
2025-06-06 13:35:00,0,0.1875,1
2025-06-06 13:36:00,1,0.3125,1
2025-06-06 13:37:00,0,0.0625,1
2025-06-06 13:38:00,0,0.1875,1
2025-06-06 13:39:00,0,0.1875,1
2025-06-06 13:40:00,0,0.375,1
2025-06-06 13:41:00,1,0.1875,1
2025-06-06 13:42:00,0,0.375,1
2025-06-06 13:43:00,0,0.25,1
2025-06-06 13:44:00,0,0.3125,1
2025-06-06 13:45:00,0,0.1875,1
2025-06-06 13:46:00,0,0.25,1
2025-06-06 13:47:00,0,0.3125,1
2025-06-06 13:48:00,2,0.5625,1
2025-06-06 13:49:00,1,0.4375,1
2025-06-06 13:50:00,9,1.125,1
2025-06-06 13:51:00,0,0.375,1
2025-06-06 13:52:00,0,0.3125,1
2025-06-06 13:53:00,0,0.3125,1
2025-06-06 13:54:00,1,0.375,1
2025-06-06 13:55:00,0,0.3125,1
2025-06-06 13:56:00,6,0.375,1
2025-06-06 13:57:00,0,0.1875,1
2025-06-06 13:58:00,28,0.8125,0
2025-06-06 13:59:00,95,2.0,2
2025-06-06 14:00:00,94,2.25,2
2025-06-06 14:01:00,94,2.4375,2
2025-06-06 14:02:00,100,2.4375,2
2025-06-06 14:03:00,0,0.375,1
2025-06-06 14:04:00,2,0.4375,1
2025-06-06 14:05:00,0,0.0625,1
2025-06-06 14:06:00,0,0.125,1
2025-06-06 14:07:00,0,0.0,1
2025-06-06 14:08:00,0,0.1875,1
2025-06-06 14:09:00,0,0.3125,1
2025-06-06 14:10:00,0,0.0625,1
2025-06-06 14:11:00,0,0.0,1
2025-06-06 14:12:00,0,0.0625,1
2025-06-06 14:13:00,0,0.0625,1
2025-06-06 14:14:00,18,0.4375,1
2025-06-06 14:15:00,105,2.5,2
2025-06-06 14:16:00,115,3.0625,2
2025-06-06 14:17:00,119,3.25,2
2025-06-06 14:18:00,119,3.1875,2
2025-06-06 14:19:00,83,2.1875,2
2025-06-06 14:20:00,80,2.5,2
2025-06-06 14:21:00,23,1.25,0
2025-06-06 14:22:00,2,0.6875,1
2025-06-06 14:23:00,38,1.5625,0
2025-06-06 14:24:00,12,1.0625,1
2025-06-06 14:25:00,0,0.0,1
2025-06-06 14:26:00,0,0.0,1
2025-06-06 14:27:00,0,0.0,1
2025-06-06 14:28:00,0,0.0,1
2025-06-07 13:51:00,0,0.0,1
2025-06-07 13:52:00,17,1.5,0
2025-06-07 13:53:00,64,4.5625,2
2025-06-07 13:54:00,73,4.5625,2
2025-06-07 13:55:00,105,6.75,2
2025-06-07 13:56:00,91,5.5,2
2025-06-07 13:57:00,104,9.0625,2
2025-06-07 13:58:00,113,8.125,2
2025-06-07 13:59:00,108,8.25,2
2025-06-07 14:00:00,79,6.75,2
2025-06-07 14:01:00,0,0.9375,1
2025-06-07 14:02:00,0,0.5,1
2025-06-07 14:03:00,2,0.25,1
2025-06-07 14:04:00,1,0.1875,1
2025-06-07 14:05:00,2,0.375,1
2025-06-07 14:06:00,0,0.1875,1
2025-06-07 14:07:00,4,0.25,1
2025-06-07 14:08:00,32,2.125,0
2025-06-07 14:09:00,0,0.0,1
2025-06-07 14:10:00,0,0.0,1
2025-06-07 14:11:00,0,0.0,1
2025-06-07 14:12:00,0,0.0,1
2025-06-07 14:28:00,0,0.0,1
2025-06-07 14:29:00,3,0.0625,1
2025-06-07 14:30:00,7,1.0,1
2025-06-07 14:31:00,75,2.5,2
2025-06-07 14:32:00,12,1.25,0
2025-06-07 14:33:00,11,1.0625,1
2025-06-07 14:34:00,1,0.4375,1
2025-06-07 14:35:00,10,1.125,1
2025-06-07 14:36:00,16,1.1875,0
2025-06-07 14:37:00,2,1.0,1
2025-06-07 14:38:00,10,1.1875,1
2025-06-07 14:39:00,1,0.625,1
2025-06-07 14:40:00,4,0.5,1
2025-06-07 14:41:00,10,1.0,1
2025-06-07 14:42:00,6,1.1875,1
2025-06-07 14:43:00,9,0.875,1
2025-06-07 14:44:00,48,2.0625,0
2025-06-07 14:45:00,118,3.25,2
2025-06-07 14:46:00,105,3.125,2
2025-06-07 14:47:00,108,3.25,2
2025-06-07 14:48:00,82,2.9375,2
2025-06-07 14:49:00,98,2.75,2
2025-06-07 14:50:00,73,2.6875,2
2025-06-07 14:51:00,36,2.375,0
2025-06-07 14:52:00,18,1.0625,0
2025-06-07 14:53:00,8,0.3125,1
2025-06-07 14:54:00,0,0.0,1
2025-06-07 14:55:00,0,0.0,1
2025-06-07 14:56:00,0,0.0,1
2025-06-07 14:57:00,0,0.0,1
2025-06-07 16:35:00,0,0.0,1
2025-06-07 16:36:00,16,0.9375,1
2025-06-07 16:37:00,35,2.4375,0
2025-06-07 16:38:00,18,1.125,0
2025-06-07 16:39:00,86,2.8125,2
2025-06-07 16:40:00,99,3.375,2
2025-06-07 16:41:00,121,3.5625,2
2025-06-07 16:42:00,117,3.125,2
2025-06-07 16:43:00,117,3.5625,2
2025-06-07 16:44:00,99,3.125,2
2025-06-07 16:45:00,31,1.5,0
2025-06-07 16:46:00,0,0.75,1
2025-06-07 16:47:00,0,0.25,1
2025-06-07 16:48:00,0,0.375,1
2025-06-07 16:49:00,0,0.125,1
2025-06-07 16:50:00,0,0.25,1
2025-06-07 16:51:00,0,0.1875,1
2025-06-07 16:52:00,0,0.5,1
2025-06-07 16:53:00,0,0.125,1
2025-06-07 16:54:00,0,0.375,1
2025-06-07 16:55:00,0,0.25,1
2025-06-07 16:56:00,2,0.6875,1
2025-06-07 16:57:00,51,1.8125,0
2025-06-07 16:58:00,0,0.4375,1
2025-06-07 16:59:00,6,0.25,1
2025-06-07 17:00:00,47,2.0625,0
2025-06-07 17:01:00,49,1.75,0
2025-06-07 17:02:00,20,1.125,0
2025-06-07 17:03:00,1,0.375,1
2025-06-07 17:04:00,81,2.25,2
2025-06-07 17:05:00,45,1.8125,0
2025-06-07 17:06:00,17,0.9375,1
2025-06-07 17:07:00,22,0.625,1
2025-06-07 17:08:00,104,2.875,2
2025-06-07 17:09:00,84,2.4375,2
2025-06-07 17:10:00,79,2.4375,2
2025-06-07 17:11:00,34,1.8125,0
2025-06-07 17:12:00,7,1.25,1
2025-06-07 17:13:00,46,1.6875,0
2025-06-07 17:14:00,33,1.1875,0
2025-06-07 17:15:00,63,2.0625,0
2025-06-07 17:16:00,50,1.75,0
2025-06-07 17:17:00,66,1.9375,0
2025-06-07 17:18:00,48,1.875,0
2025-06-07 17:19:00,30,1.5,0
2025-06-07 17:20:00,44,1.6875,0
2025-06-07 17:21:00,38,1.5,0
2025-06-07 17:22:00,13,1.1875,0
2025-06-07 17:23:00,0,0.125,1
2025-06-07 17:24:00,0,0.0,1
2025-06-07 17:25:00,0,0.0,1
2025-06-07 17:26:00,0,0.0,1
2025-06-07 17:27:00,0,0.0,1
2025-06-07 17:28:00,0,0.0,1
2025-06-07 17:29:00,0,0.0,1
2025-06-07 17:30:00,0,0.0,1
2025-06-07 17:31:00,0,0.0,1
2025-06-07 17:53:00,0,0.0,1
2025-06-07 17:54:00,1,0.0625,1
2025-06-07 17:55:00,0,0.0,1
2025-06-07 17:56:00,0,0.0,1
2025-06-07 17:57:00,0,0.0,1
2025-06-07 17:58:00,0,0.0,1
2025-06-07 18:13:00,0,0.0,1
2025-06-07 18:14:00,1,0.0,1
2025-06-07 18:15:00,0,0.0,1
2025-06-07 18:16:00,0,0.0,1
2025-06-07 18:17:00,0,0.0,1
2025-06-07 18:18:00,0,0.0,1
2025-06-07 18:19:00,0,0.0,1
2025-06-07 19:08:00,0,0.0,1
2025-06-07 19:09:00,1,0.0625,1
2025-06-07 19:10:00,0,0.0,1
2025-06-07 19:11:00,0,0.0,1
2025-06-07 19:12:00,0,0.0,1
2025-06-07 19:13:00,0,0.0,1
2025-06-07 20:43:00,0,0.0625,1
2025-06-07 20:44:00,7,1.0,1
2025-06-07 20:45:00,1,0.75,1
2025-06-07 20:46:00,12,0.9375,1
2025-06-07 20:47:00,13,1.4375,0
2025-06-07 20:48:00,10,1.375,0
2025-06-07 20:49:00,26,1.5,0
2025-06-07 20:50:00,13,1.375,0
2025-06-07 20:51:00,8,1.3125,1
2025-06-07 20:52:00,22,1.5,0
2025-06-07 20:53:00,6,1.4375,1
2025-06-07 20:54:00,18,1.375,0
2025-06-07 20:55:00,5,1.25,1
2025-06-07 20:56:00,11,1.3125,0
2025-06-07 20:57:00,9,1.3125,1
2025-06-07 20:58:00,2,0.6875,1
2025-06-07 20:59:00,8,0.625,1
2025-06-07 21:00:00,57,1.9375,0
2025-06-07 21:01:00,32,1.5,0
2025-06-07 21:02:00,2,0.8125,1
2025-06-07 21:03:00,18,0.75,1
2025-06-07 21:04:00,86,2.75,2
2025-06-07 21:05:00,66,2.3125,0
2025-06-07 21:06:00,0,0.375,1
2025-06-07 21:07:00,0,0.1875,1
2025-06-07 21:08:00,0,0.8125,1
2025-06-07 21:09:00,0,0.5,1
2025-06-07 21:10:00,0,0.0625,1
2025-06-07 21:11:00,0,0.0625,1
2025-06-07 21:12:00,2,0.5625,1
2025-06-07 21:13:00,0,0.0,1
2025-06-07 21:14:00,0,0.1875,1
2025-06-07 21:15:00,0,0.3125,1
2025-06-07 21:16:00,0,0.3125,1
2025-06-07 21:17:00,1,0.5625,1
2025-06-07 21:18:00,0,0.25,1
2025-06-07 21:19:00,0,0.375,1
2025-06-07 21:20:00,0,0.0625,1
2025-06-07 21:21:00,0,0.1875,1
2025-06-07 21:22:00,1,0.1875,1
2025-06-07 21:23:00,55,1.5625,0
2025-06-07 21:24:00,117,3.75,2
2025-06-07 21:25:00,117,3.5625,2
2025-06-07 21:26:00,122,3.625,2
2025-06-07 21:27:00,116,3.5,2
2025-06-07 21:28:00,62,2.5,0
2025-06-07 21:29:00,17,1.875,0
2025-06-07 21:30:00,10,0.9375,1
2025-06-07 21:31:00,0,0.0,1
2025-06-07 21:32:00,0,0.0,1
2025-06-07 21:33:00,0,0.0,1
2025-06-07 21:34:00,0,0.0,1
2025-06-09 13:51:00,0,0.0,1
2025-06-09 13:52:00,9,0.625,1
2025-06-09 13:53:00,38,2.125,0
2025-06-09 13:54:00,80,2.5,2
2025-06-09 13:55:00,100,3.0625,2
2025-06-09 13:56:00,101,3.125,2
2025-06-09 13:57:00,104,3.0625,2
2025-06-09 13:58:00,112,2.9375,2
2025-06-09 13:59:00,114,3.4375,2
2025-06-09 14:00:00,63,2.4375,0
2025-06-09 14:01:00,0,0.0,1
2025-06-09 14:02:00,0,0.1875,1
2025-06-09 14:03:00,1,0.4375,1
2025-06-09 14:04:00,2,0.3125,1
2025-06-09 14:05:00,0,0.25,1
2025-06-09 14:06:00,0,0.3125,1
2025-06-09 14:07:00,0,0.0,1
2025-06-09 14:08:00,0,0.125,1
2025-06-09 14:09:00,16,1.0,1
2025-06-09 14:10:00,13,1.9375,0
2025-06-09 14:11:00,0,1.4375,1
2025-06-09 14:12:00,0,1.5,1
2025-06-09 14:13:00,0,1.4375,1
2025-06-09 14:14:00,0,1.5,1
2025-06-09 14:38:00,0,0.5,1
2025-06-09 14:39:00,9,1.0625,1
2025-06-09 14:40:00,71,2.5625,2
2025-06-09 14:41:00,34,1.6875,0
2025-06-09 14:42:00,28,1.1875,0
2025-06-09 14:43:00,86,2.3125,2
2025-06-09 14:44:00,122,3.4375,2
2025-06-09 14:45:00,122,3.4375,2
2025-06-09 14:46:00,120,3.375,2
2025-06-09 14:47:00,116,3.375,2
2025-06-09 14:48:00,118,3.3125,2
2025-06-09 14:49:00,36,1.875,0
2025-06-09 14:50:00,7,1.25,1
2025-06-09 14:51:00,9,0.75,1
2025-06-09 14:52:00,0,0.0,1
2025-06-09 14:53:00,0,0.0,1
2025-06-09 14:54:00,0,0.0,1
2025-06-09 14:55:00,0,0.0,1
2025-06-10 14:00:00,0,0.0,1
2025-06-10 14:01:00,11,0.75,1
2025-06-10 14:02:00,39,1.9375,0
2025-06-10 14:03:00,77,2.375,2
2025-06-10 14:04:00,116,2.9375,2
2025-06-10 14:05:00,104,2.8125,2
2025-06-10 14:06:00,97,2.625,2
2025-06-10 14:07:00,95,2.625,2
2025-06-10 14:08:00,110,2.75,2
2025-06-10 14:09:00,94,2.9375,2
2025-06-10 14:10:00,6,1.125,1
2025-06-10 14:11:00,0,0.25,1
2025-06-10 14:12:00,0,0.1875,1
2025-06-10 14:13:00,0,0.3125,1
2025-06-10 14:14:00,0,0.125,1
2025-06-10 14:15:00,0,0.1875,1
2025-06-10 14:16:00,0,0.1875,1
2025-06-10 14:17:00,2,0.25,1
2025-06-10 14:18:00,2,0.375,1
2025-06-10 14:19:00,0,0.0,1
2025-06-10 14:20:00,1,0.75,1
2025-06-10 14:21:00,1,0.3125,1
2025-06-10 14:22:00,26,1.9375,0
2025-06-10 14:23:00,0,1.75,1
2025-06-10 14:24:00,0,1.5625,1
2025-06-10 14:25:00,0,1.625,1
2025-06-10 14:26:00,0,1.625,1
2025-06-10 14:51:00,0,1.0,1
2025-06-10 14:52:00,2,0.1875,1
2025-06-10 14:53:00,23,1.375,0
2025-06-10 14:54:00,90,2.5625,2
2025-06-10 14:55:00,106,3.0625,2
2025-06-10 14:56:00,100,2.75,2
2025-06-10 14:57:00,117,3.125,2
2025-06-10 14:58:00,110,3.125,2
2025-06-10 14:59:00,105,3.0,2
2025-06-10 15:00:00,71,2.5625,2
2025-06-10 15:01:00,47,2.75,0
2025-06-10 15:02:00,5,1.9375,0
2025-06-10 15:03:00,0,1.625,1
2025-06-10 15:04:00,0,1.625,1
2025-06-10 15:05:00,0,1.625,1
2025-06-10 15:06:00,0,1.5625,1
2025-06-11 09:53:00,0,0.6875,1
2025-06-11 09:54:00,12,0.9375,1
2025-06-11 09:55:00,2,0.9375,1
2025-06-11 09:56:00,6,1.6875,0
2025-06-11 09:57:00,79,3.0625,2
2025-06-11 09:58:00,101,2.75,2
2025-06-11 09:59:00,108,2.75,2
2025-06-11 10:00:00,109,3.125,2
2025-06-11 10:01:00,86,2.75,2
2025-06-11 10:02:00,26,1.125,0
2025-06-11 10:03:00,1,0.375,1
2025-06-11 10:04:00,0,0.3125,1
2025-06-11 10:05:00,1,0.25,1
2025-06-11 10:06:00,1,0.3125,1
2025-06-11 10:07:00,0,0.3125,1
2025-06-11 10:08:00,0,0.375,1
2025-06-11 10:09:00,1,0.25,1
2025-06-11 10:10:00,1,0.1875,1
2025-06-11 10:11:00,0,0.4375,1
2025-06-11 10:12:00,1,0.3125,1
2025-06-11 10:13:00,1,0.25,1
2025-06-11 10:14:00,0,0.3125,1
2025-06-11 10:15:00,1,0.375,1
2025-06-11 10:16:00,5,0.5625,1
2025-06-11 10:17:00,43,1.6875,0
2025-06-11 10:18:00,72,2.0,0
2025-06-11 10:19:00,81,2.4375,2
2025-06-11 10:20:00,96,2.625,2
2025-06-11 10:21:00,49,2.0,0
2025-06-11 10:22:00,16,0.875,1
2025-06-11 10:23:00,25,1.5,0
2025-06-11 10:24:00,0,0.375,1
2025-06-11 10:25:00,1,0.0625,1
2025-06-11 10:26:00,0,0.0,1
2025-06-11 10:27:00,0,0.0,1
2025-06-11 10:28:00,0,0.0,1
2025-06-11 11:14:00,0,0.0625,1
2025-06-11 11:15:00,15,1.875,0
2025-06-11 11:16:00,17,1.25,0
